"state","X2020.01.01","X2020.01.06","X2020.01.13","X2020.01.20","X2020.01.27","X2020.02.03","X2020.02.10","X2020.02.17","X2020.02.24","X2020.03.02","X2020.03.09","X2020.03.16","X2020.03.23","X2020.03.30","X2020.04.06","X2020.04.13","X2020.04.20","X2020.04.27","X2020.05.04","X2020.05.11","X2020.05.18","X2020.05.25","X2020.06.01","X2020.06.08","X2020.06.15","X2020.06.22","X2020.06.29","X2020.07.06","X2020.07.13","X2020.07.20","X2020.07.27","X2020.08.03","X2020.08.10","X2020.08.17","X2020.08.24","X2020.08.31","X2020.09.07","X2020.09.14","X2020.09.21","X2020.09.28","X2020.10.05","X2020.10.12","X2020.10.19","X2020.10.26","X2020.11.02","X2020.11.09","X2020.11.16","X2020.11.23","X2020.11.30","X2020.12.07","X2020.12.14","X2020.12.21","X2020.12.28","X2021.01.04","X2021.01.11","X2021.01.18","X2021.01.25","X2021.02.01","X2021.02.08","X2021.02.15","X2021.02.22","X2021.03.01","X2021.03.08","X2021.03.15","X2021.03.22","X2021.03.29","X2021.04.05","X2021.04.12","X2021.04.19","X2021.04.26","X2021.05.03","X2021.05.10","X2021.05.17","X2021.05.24","X2021.05.31","X2021.06.07","X2021.06.14","X2021.06.21","X2021.06.28","X2021.07.05","X2021.07.12","X2021.07.19","X2021.07.26","X2021.08.02","X2021.08.09","X2021.08.16","X2021.08.23","X2021.08.30","X2021.09.06","X2021.09.13","X2021.09.20","X2021.09.27","X2021.10.04","X2021.10.11","X2021.10.18","X2021.10.25","X2021.11.01","X2021.11.08","X2021.11.15","X2021.11.22","X2021.11.29","X2021.12.06","X2021.12.13","X2021.12.20","X2021.12.27","X2022.01.03","X2022.01.10","X2022.01.17","X2022.01.24","X2022.01.31","X2022.02.07","X2022.02.14","X2022.02.21","X2022.02.28","X2022.03.07","X2022.03.14","X2022.03.21","X2022.03.28","X2022.04.04","X2022.04.11","X2022.04.18","X2022.04.25","X2022.05.02","X2022.05.09","X2022.05.16","X2022.05.23","X2022.05.30","X2022.06.06","X2022.06.13","X2022.06.20","X2022.06.27","X2022.07.04","X2022.07.11","X2022.07.18","X2022.07.25","X2022.08.01","X2022.08.08","X2022.08.15","X2022.08.22","X2022.08.29","X2022.09.05","X2022.09.12","X2022.09.19","X2022.09.26","X2022.10.03","X2022.10.10","X2022.10.17","X2022.10.24","X2022.10.31","X2022.11.07","X2022.11.14","X2022.11.21","X2022.11.28","X2022.12.05","X2022.12.12","X2022.12.19","X2022.12.26","X2023.01.02","X2023.01.09","X2023.01.16","X2023.01.23","X2023.01.30","X2023.02.06","X2023.02.13","X2023.02.20","X2023.02.27","X2023.03.06","X2023.03.13","X2023.03.20","X2023.03.27","X2023.04.03","X2023.04.10","X2023.04.17","X2023.04.24","X2023.05.01","X2023.05.08","X2023.05.15","X2023.05.22","X2023.05.29","X2023.06.05","X2023.06.12","X2023.06.19","X2023.06.26","X2023.07.03","X2023.07.10","X2023.07.17","X2023.07.24","X2023.07.31","X2023.08.07","X2023.08.14","X2023.08.21","X2023.08.28","X2023.09.04","X2023.09.11","X2023.09.18","X2023.09.25","X2023.10.02","X2023.10.09","X2023.10.16","X2023.10.23","X2023.10.30","X2023.11.06","X2023.11.13","X2023.11.20","X2023.11.27","X2023.12.04","X2023.12.11","X2023.12.18","X2023.12.25","X2024.01.01","X2024.01.08","X2024.01.15","X2024.01.22","X2024.01.29","X2024.02.05","X2024.02.12","X2024.02.19","X2024.02.26","X2024.03.04","X2024.03.11","X2024.03.18","X2024.03.25","X2024.04.01","X2024.04.08","X2024.04.15","X2024.04.22","X2024.04.29","X2024.05.06","X2024.05.13","X2024.05.20","X2024.05.27","X2024.06.03","X2024.06.10","X2024.06.17","X2024.06.24","X2024.07.01","X2024.07.08","X2024.07.15","X2024.07.22","X2024.07.29","X2024.08.05","X2024.08.12","X2024.08.19","X2024.08.26","X2024.09.02","X2024.09.09","X2024.09.16","X2024.09.23","X2024.09.30","X2024.10.07","X2024.10.14","X2024.10.21","X2024.10.28","X2024.11.04","X2024.11.11","X2024.11.18","X2024.11.25","X2024.12.02","X2024.12.09","X2024.12.16","X2024.12.23","X2024.12.30","X2025.01.06","X2025.01.13","X2025.01.20","X2025.01.27","X2025.02.03","X2025.02.10","X2025.02.17","X2025.02.24","X2025.03.03","X2025.03.10","X2025.03.17","X2025.03.24","X2025.03.31","X2025.04.07","X2025.04.14","X2025.04.21","X2025.04.28","X2025.05.05","X2025.05.12","X2025.05.19","X2025.05.26","X2025.06.02","X2025.06.09","X2025.06.16","X2025.06.23","X2025.06.30","X2025.07.07","X2025.07.14","X2025.07.21","X2025.07.28","X2025.08.04","X2025.08.11","X2025.08.18"
"Rio Grande do Sul",64.5029385565859,69.8328465427077,65.2318347591424,75.2713607911339,66.4089640084013,67.1307165148633,77.0886609562197,63.6707205007117,78.2791917374723,69.3436786360614,68.3028067635457,71.3529299553875,75.0859099943127,71.83649398094,67.6867749533488,70.0482162803078,61.91978094498,75.6883272877937,86.9145730200904,81.6601794654311,76.7417019971211,81.8763896531735,89.1228228503477,90.2219811578431,86.8003729742614,88.7935413005187,86.3007874997213,89.5063609622211,85.7367563586282,85.2282134129481,84.2438689075028,84.1848462370694,83.0303163427346,77.843890974814,86.5148188274216,83.7890435676061,80.0693926846414,79.0211196909918,72.8607134652281,70.5072657418182,70.1844475609954,66.2787625866227,66.8642377356858,63.6994289069742,70.6924401305204,65.043989704573,76.1210718887372,67.5745795546386,66.4776625156429,69.4584296611555,63.930488295319,64.6407831266635,66.9556353747695,67.0083078259566,61.8462010539696,73.4855727660247,65.2826856947661,69.075316418703,74.9851757962871,67.7730735848669,77.6728175276324,75.3032202105776,72.5893305104326,78.6969448280537,71.7774272068548,85.4598829564878,67.739945151864,71.1093912187587,72.170809915644,74.340593235138,81.0433698190656,92.5426423387618,84.6418557842644,80.0968702385576,83.0562707210735,90.5492298809256,86.8965577923441,81.1402120263145,88.4665871324908,87.7830710048395,82.7598906034259,84.9140959577983,87.2683303238185,85.2704394322421,85.6826036130283,83.3910118702067,81.6289145916914,76.8831381035315,81.6533399855286,80.80260545314,76.6919513994717,76.8342617052198,76.2830356081565,77.7851571205347,65.4791210550502,62.1060580735743,67.1542399404811,58.6561745878907,64.8909785256532,58.882645543023,61.8221578967557,63.0372658745001,63.461083457468,66.8918831395015,60.9489192596598,65.6453900652745,64.1372959346065,67.9064757678299,72.1248652064936,64.3889976404265,70.8327986132795,68.2441723909265,63.8843365747162,70.4462172609656,68.7820543362058,81.3242117796161,75.1088286854482,74.6212378543325,68.3737412710333,79.1580864902984,78.4356331699175,82.1202592415559,76.9904435135371,80.1420313914435,74.4365399081295,82.8531173396205,88.1246474953842,84.1624067594924,89.8998683293048,90.7652203640857,87.3897831433984,87.9582491606861,85.5999287230732,85.2570983977422,83.131188932807,81.8920912354573,78.1664792426363,82.4081978546879,78.3229890045677,82.7752537363875,76.7886076115979,86.540039242947,73.2097633832298,76.3681314543556,71.8850669444986,71.2202288461937,69.1482200076767,65.4526287837588,67.1766171833521,75.1097606344279,75.2249486748898,71.7205168563864,76.943923639835,64.8748263088645,64.8472373243878,63.9025493555477,63.9476849449179,62.0796228663026,75.8944633795291,64.5145265330556,64.7428185504769,66.3145570395189,78.6778255989538,71.5313601900875,65.9594580274678,61.01374112473,71.2143744412206,73.0186473277771,84.5155609120924,74.0618725744718,69.6648443986017,78.7615547267023,82.6285869199727,76.0242165449609,81.1172649433705,72.5890930669243,83.3423485364733,80.4433842164642,87.1325382413976,87.7960285911059,87.0003443094376,86.6822662809197,88.9580893264841,88.8752358419019,86.2063527553936,84.9602121148058,83.8075101862709,86.4446497296031,85.0046603576265,81.7362915192316,80.8660598693636,83.1897570462824,76.0890126633455,81.0214397206022,78.1307502265199,76.7365607414365,72.426657069852,64.1023623162982,59.4585233825746,61.3596688881347,67.266658537083,70.8365363664362,58.6018339939582,64.1116142604852,60.2266748538072,66.964450068207,73.618220819454,67.37478475524,66.3715954933879,61.7281114358029,64.0651923227303,73.9843055351555,64.499302551215,80.5769222710953,65.5196112295903,71.7368998770676,83.6324280325105,67.7034434466004,69.5551581055874,70.2271587449607,71.2075488518818,81.9481267900447,87.6373934256288,82.7409285465236,84.7695759694368,85.5208905373595,84.9004602880042,76.2370108553897,72.6430764970983,87.2216069875952,79.52335697147,79.1077442965723,89.0930336856348,88.3116867714821,90.2092634299756,88.0126154556442,86.6848388903099,84.5612074101546,84.5512438580564,82.171738357603,76.7221880182187,75.8747028291597,80.7917925190704,75.7907412767535,73.5374316673229,83.3485701647221,84.641713302921,77.1894897192013,79.7448836846511,69.2451337743364,82.1392962355581,80.8525402631776,77.2423419461441,72.6652098586467,76.6603141289053,63.056959846855,58.4873267167641,62.0519964064216,62.5650793170927,61.1980925581498,61.2777362187046,61.8159422784154,59.6539061162783,59.3054997851113,68.4367976430911,65.031996522124,61.2590491945716,68.269941285637,64.1677023788587,75.7361902331981,73.9171980795282,82.2596331007536,61.6289480874025,76.3724547333517,67.3830355412871,71.7269719874725,79.5712025850847,77.7239816818109,72.8735022957702,81.1464680706061,84.0495782605298,86.9170129285909,74.3289557959613,81.6813452967937,90.3153008584742,88.786968594199,85.7324351991237,76.9909063844565,84.4127553076923,83.3709043136248,84.5908615061114,85.2972857071236,85.7379937927074,81.6748884776099,80.615740590267
"Roraima",84.0401921857236,83.2405667250172,82.6269097136304,81.0668236656565,80.5988602827778,82.3297138904441,81.8823700817179,82.7642912729997,84.1920044469304,83.5471629731865,81.2903950735983,80.7173008484249,80.7365983615957,81.5517602100532,81.5347673803602,80.4534045850529,81.9150618549369,81.7987369939236,81.6613774182337,81.3739500280425,81.7208296759353,82.5910106357426,82.5666572667888,80.1424705867242,84.281009282384,82.4503681114261,82.7296226375187,85.2097915286131,83.2366182387702,81.5250841960224,80.404519420207,80.11561097232,78.769668775969,75.1992944300145,78.0615833276611,82.4323487889099,81.2284902634509,76.8581406093743,81.3058681970874,78.6522756594504,80.9410710933365,80.0273138536556,78.208546101676,80.6655594074109,80.8524910582571,80.0882901672093,82.4832533174947,83.8641649861497,80.7843116794877,80.5594838900169,80.6197884848299,82.7948956000543,82.5164323389763,82.2805226693802,83.9127816365011,81.6746645849971,81.7505731997907,82.5802682426949,82.6601551154497,81.1432346888068,81.7967018786796,81.4964825230474,80.2085411119505,81.7327193932617,83.0471911783902,80.0496722765172,80.9323991586328,79.8723069421895,77.1238423272624,80.4292452509367,82.9944674510175,82.4861018147982,82.5369305366921,79.3943618927248,79.0941933713681,80.0867387289084,81.7884264428049,80.9767974888584,82.573214685162,81.9994939926776,82.5533355425455,78.8744543390035,79.4361513181099,81.0448234580693,81.802134911292,82.344913366246,82.9402248162172,84.1250180533224,82.3493585641469,80.0441315682118,79.8888603373664,81.9153926987321,80.0572719251571,81.2647558735592,81.854369650333,82.8503622101238,82.5041498859758,83.6282799417513,81.7670221910006,82.6011500579446,77.2782551352079,83.4064495746578,83.1865121553399,81.0564668763535,83.962074941395,82.0308738325803,83.2589338420032,81.6162005242802,78.1786975112117,81.1191736288251,83.3401260095991,82.9547603933278,78.3833178301846,82.745047366742,82.1657318964731,82.1054337166645,78.541940405847,79.0409276538775,83.0348725027024,79.2364521405672,80.7468504850597,80.8618777599669,82.2377531736978,82.1341543199336,82.5358252413156,79.8487647663109,78.9638775341325,80.9569134077514,83.1313152251845,82.2315617047094,83.4251420063569,82.5963545884439,79.9818111694086,79.7563603641169,82.1391415877685,80.5287808361961,80.0401531539357,76.5849539246714,82.1324717288763,82.9562471118316,80.3492939396199,79.6436926213051,81.0197317763026,80.2201002094721,84.3199826774898,82.4477341886689,81.6993425873038,82.0242533501201,80.7500288330513,82.1546276857235,80.9568517762329,78.5491385196101,82.1266641678244,80.6496814646204,82.7258589868407,78.7694101063372,74.3416470397377,80.7414745484522,80.1731847918224,82.3025742050822,83.6757334118461,82.7378755503395,80.0065562525637,80.7455498148529,83.0083534974741,82.1029610976351,83.6442817523974,82.6612842461216,81.3368217933953,81.5989945056479,80.2302594323095,81.2695566313704,80.0518420985622,81.7729981990689,80.6439142810422,82.3497984323397,80.5734276497957,80.0141099808903,80.8638345674073,80.1642229522616,82.0006683215106,80.119387621675,82.5068506307033,82.24365036399,80.970656524676,79.477874292481,77.2594049085783,79.0363334363383,76.6875842945866,76.642569852821,77.7284694851162,73.4664442657323,77.9448059774818,76.9184854037896,76.9210133400168,74.3068800787816,77.1566110586052,76.0656846717333,78.8886624541622,75.8444523269068,77.8977266621873,78.9845249025341,81.337230448264,83.9378273103876,82.787742240181,82.9752638151479,82.6124449716056,78.8029229443635,81.8303259402116,84.0431835429684,83.0712234313175,82.6676368730404,81.3010196620691,82.2832730135461,81.8114628451209,80.9185957207353,81.7381705676696,83.4700663931128,83.6446900930031,80.3726539201285,81.5819490371198,83.2140443452945,82.0187081494343,80.6947040652754,78.6209622168452,82.1662123525176,83.5216338298462,82.2845321746755,81.6156052930748,83.6684111107482,83.2517484088619,83.6777704915171,81.7874449818359,79.7806450983679,80.9271066528828,83.6924544108217,79.3624566798844,78.3887056183862,79.9082570804388,80.0289077253775,79.1754717329803,78.3221935147775,81.4268058485133,79.3400333445626,78.7671100883526,74.7459728135285,77.7516120068277,80.5063204761398,80.3331298671913,80.1104199524238,82.1795198447519,78.9769392139473,80.9631956683739,81.6373628192998,81.4714249335364,83.8140452917244,83.8192312518348,80.9852345913773,80.9753625528397,82.1956037962873,80.2487694643963,82.1865376695383,83.095022860462,84.1737120571517,85.3403643690163,82.3189706938696,82.2015320532763,82.3695169501059,82.5870632179191,83.2339897833319,83.7067679036157,83.277407594345,82.6045645896736,81.0015925433063,81.94128417727,81.7572377661968,82.0072055056797,82.0129902537447,81.1916187920126,81.3305471365964,82.5664703185807,82.3415372595167,81.7270059893594,78.7512961009223,80.8182518089755,82.0274884304061,80.3514476794308,80.2492144449419,80.9215684304415,78.4217291231793,79.8876179594315,80.8298849430148,82.4341841316849,78.4169606285428,82.0050183335759
"Pará",81.7980578350886,82.4609227915582,79.9014783629758,80.0840520686194,80.8598999230365,79.8941144433306,82.137455756308,80.1404889394938,83.1635619136075,82.4053182991878,79.3415446952518,81.5047059417957,81.6929307694054,80.0827838039275,77.9791244339771,79.7570766206316,81.8745178000648,81.3424841070005,80.6181614685142,81.6401387941861,82.9371945718716,82.8312125023678,83.3051443257361,83.1536253097989,83.6828332179209,84.6541210807809,82.7389716889567,83.6189951762312,81.9602429032987,83.3634885299563,84.3177566311203,80.4927714679064,80.5220191622816,79.2297439107253,80.4728879737491,81.2912428903971,82.7600879093839,81.4071970635405,81.6606431103202,81.7615820447804,81.3382411669962,82.7282776480034,79.5442873280676,80.7062917532327,81.3865174882978,81.1349314172021,82.4147294358744,83.338987281349,82.0451529956265,81.5668159533317,83.1113296381684,82.5262343187567,83.1597368531518,82.7311969567299,83.8856887985996,82.1377771198709,80.9812185165967,82.6050542452158,81.7797501927723,80.6392621323681,79.4530922588004,80.1818408427083,81.4506084378079,81.2919540879644,82.7084232658897,82.134406922153,80.100712397907,82.9665053209707,81.1684024068087,81.504126666396,83.5231792317503,82.4805417403289,84.3132450223621,81.8356508814982,81.0476761026648,81.5232765129472,80.8756914700987,80.9641830892902,82.8968746181833,82.350237070323,81.6117330186694,78.3393641681166,78.7053276788412,80.9976471382284,81.1221870882085,81.7224899006079,82.7213717166509,82.918642779603,83.2151419262822,81.8214703010728,82.1154582398217,81.3486704733187,78.8796921074602,79.7296192651145,82.309299291382,80.0039504476621,82.1426236586022,83.6113515084934,81.1891044404916,83.6954033771379,81.9576140824178,81.9697077163039,82.8217067691805,82.293574373872,83.3606551891883,81.6260800821574,82.3242010957909,82.0671126058643,82.6506855395549,81.554070435326,83.7360430577308,83.1791097983852,81.789106561183,82.7261203403116,82.7919105459266,83.7566010159235,82.2450118680939,81.9422445189028,83.5891090090612,80.3805982972374,82.4168244576113,83.1482156994546,83.8712635003741,83.2220808912102,82.6454989174015,81.5217047532293,79.8493212022633,80.2136648075723,82.4799765065599,81.3444779084141,81.9633476241494,82.8996381706589,82.6293467670247,79.9352742586802,83.4961858941559,83.0527260118079,80.4500958821546,80.6108712905933,81.8624673719386,82.1998877730843,79.8936925882407,79.2359991293587,79.2667345675884,80.1222180286879,81.4458045744589,81.5465804211758,82.0191884429151,81.9220776403592,81.7229905127382,82.8745203723282,83.0921958286222,81.6350929645897,83.4732279962358,80.9532637141818,83.6230425824725,82.8375752654221,80.8664305802506,82.1665605619168,82.6125088972796,82.915012606337,83.5025304446627,83.2460226520351,81.4938141207463,81.7196701821452,82.0512003742749,82.1023537054987,80.9257262571766,81.2194816506429,82.7986570270431,83.2794756575844,79.8326416219311,79.1822992791485,78.851800006389,81.3629845706665,81.3518586050971,81.1084558938298,81.2889263540968,80.9145007447541,80.6800960164842,80.8021839016483,82.7902861107275,81.5073852896558,81.9164075594391,82.8300578765194,82.5219021436194,81.2626466877435,79.7874747797252,79.8568497270091,79.6953943305109,80.6323594060792,81.3704800858678,79.0004394910279,80.1629966138407,82.4984715113708,79.2605134252266,78.2317150138039,78.907585240397,79.5952181800953,80.3058611397001,78.6767748255633,78.5285413422358,81.5304017162829,81.6332333198887,83.8158426239314,83.5198954701935,81.9813386793034,81.7566463148299,81.4620206047783,81.6529247411361,83.3449809986542,82.3014853997725,83.6071699338832,80.6664704818436,84.1590734631885,81.9096279742386,80.2789343126644,81.7162359202013,81.9962499900458,80.3905907941805,80.3545205177576,79.285792975572,83.4855308364716,80.9139998902986,79.0677488879972,81.0688548034653,82.8750207262578,82.5188281591468,79.3594095609342,81.3766267093477,82.2530616034796,81.6827836429195,82.3539919133949,83.0774428593994,83.2908529209508,84.04828366524,83.1467897675316,83.0387528455312,81.1424379031046,79.9006615357307,80.7479832136544,81.6696858001649,81.624893442348,83.2659202877609,81.752723167468,79.3970376141064,78.0723977125229,80.3754811549992,80.2146527921369,82.197072640243,81.017867077425,81.7403340479655,78.9599726967716,80.2128990201496,80.2122077971875,80.8490571711585,83.0634698444619,84.0324911275192,82.9387269836199,82.9326054095285,82.1663558309571,82.7188791305542,81.8901377782518,82.2505570601249,83.5173054476172,84.2341532011331,83.1112974428513,80.6113292301257,82.1098830586895,83.5760965341319,82.6570905455258,83.6434324515047,82.9943995693356,83.6560465199058,80.7948032247824,82.6358021813312,82.3347101161744,82.123954425564,82.8787849158168,81.9627155880494,81.2753109958932,83.4669057513469,83.5000971570221,82.2443955444065,82.0447293421019,81.6423496164495,82.8199727336069,80.8550008800702,80.8015932142966,81.5722895529162,80.5781106105393,79.199663829574,80.112912212994,82.0318293997654,81.976732745867,83.3405473787486
"Acre",84.3998534049897,85.0097745986779,83.1036981919483,85.0054558033048,78.8847062784053,81.5988382055137,85.7739365824265,82.2976546144069,83.9820850629509,82.3957318137229,81.7333540449451,81.1930136175388,78.705661667305,79.3888806110685,77.400918730344,80.5069851794176,83.8390361944709,83.7015402867048,79.7416138728473,78.4167180269304,80.4632076535805,78.8509150761982,80.355853189661,82.4151898036416,81.7977038256983,82.0802575922883,83.3023959518163,81.7638012441299,80.6798971651297,77.5133286930138,84.7211396648642,82.7141392341409,82.4306780413886,80.6009466743736,80.3483373373845,81.2870788081733,81.5288656260771,83.3093809771386,81.3160516679093,82.0861331466032,85.8541171345511,85.3528497595644,82.123757511455,84.3605767515069,80.4082657045251,82.0998370338804,87.0657445591049,86.3006701056074,84.3729723070287,86.6874487267938,86.9067702174415,86.1738904584359,83.9479137248185,85.0522052071383,77.7116581229367,84.5840613600923,84.6095758579053,83.9344474898047,80.8212069746744,74.4844926511552,81.8406867119574,87.74298965162,83.446802907783,82.07097085649,85.9449030793097,79.5475754924271,82.9357393167398,77.3814162999307,80.0422186223232,79.7410767415444,84.2760899875205,81.1379473520302,82.480694520196,80.9130476145316,83.766247287704,82.1228357999988,81.3836007032746,80.9542394037907,80.6980243093474,82.5968302473732,81.6927359522226,81.9794584401212,83.748604328413,83.0309678503324,82.0924929203052,80.7432503306504,83.1228319719248,81.2163851772483,83.9467138805864,81.8735897822581,82.26220748019,82.5135347901759,84.7361577535567,82.7976271053876,82.5614595846877,84.0594042950054,84.5465091098841,87.0629197282105,86.3493062758275,87.3036407859621,79.5822496993467,81.9024961353882,83.7672331997126,84.6812841689058,86.5185749333615,86.5749591394562,77.7095315747426,81.8292756201734,83.3133178260473,85.6264285457549,86.4997889796368,84.2554050189436,86.1149228718109,86.737985446671,82.9069214416101,85.2606700104613,81.3826596988808,83.8257667991521,82.2239541128198,80.9675979743591,84.1149384476579,81.2593942076429,84.6462628721414,81.9617175354471,83.365877637299,82.6308102499151,82.2814168470803,82.3272446403179,79.2312497649749,80.7670618496198,81.8963928017854,82.537724500035,83.0084864527788,82.1919543365078,82.035410247063,82.5141545400138,81.6530185381542,81.9755852525953,82.4928973276306,81.8090005589416,83.0879898210053,81.0084952941639,82.8493135225584,83.4221395629073,84.5863928775481,81.7766965008786,81.4966767116318,85.2596582189067,79.4979541727336,85.8218320060946,87.0502294654593,84.1338359801243,86.4655651002099,83.555050594767,81.8473752787765,78.3576927110283,81.7567708377491,87.7379907330243,87.2389314547701,85.5345074034755,83.1488123671881,87.6562334586511,88.3526628361698,84.1802942460174,80.6434561132397,80.2764145893961,77.232128454154,83.4918745245437,83.6468919327226,82.5722572877387,80.979360476683,78.2347209948361,79.1370052520764,83.5403710755143,82.3229858534931,81.5610382053344,81.5818819796486,84.1036859949584,84.1153150042018,82.8450235654535,83.4083324954983,81.2139180948357,83.8344973013458,80.7011848449374,82.21115171587,84.8647293141706,85.7495286629978,84.4360494442049,83.2595449807111,85.3368756667307,82.5584651720651,85.2427218709434,84.511768721622,81.2111050886285,83.0652179417702,82.9273399063731,82.9957027316227,83.136500841485,82.280877190497,82.7484104567264,84.8973379116577,84.8461471319193,86.1377718262545,84.6823111120189,86.8155062628663,84.1622080989427,85.7868008407252,86.5930584467515,85.869114036671,84.6682392280612,81.9999811081932,82.6758934917413,80.8842780025735,83.512945336689,83.0591366939041,83.4835057712983,83.9052007453229,80.4998365178889,79.5959397604811,83.4256599981838,81.8084072235008,84.7210206428834,78.1849886325891,79.3263082494042,78.3780109208073,78.3210230529493,77.7236510159507,81.2415882369118,80.4261643826323,80.0303379363545,82.1023506865197,81.1236494969304,80.4276296995869,83.7337559558801,80.3479961562609,81.5649305159763,83.475488977907,84.7804952089725,84.6724292164077,82.6643905443026,81.1939666244171,80.63001254642,80.8454106486073,83.4572222858931,84.0793538752563,85.2784907315921,85.4461235083243,79.303784654303,83.5833565177969,83.9310866484852,83.7907898516465,84.4279764759857,84.755186410411,85.735896085856,80.9225054620294,85.0584827411227,86.0317371796336,86.9953906734586,88.3588106621293,80.8252998912248,84.2087481600841,84.446999239248,81.7202135545057,84.5685010620218,84.1276807782144,82.0209190150276,81.7603502560042,87.5412668378097,89.0498628978689,87.5067379950739,88.4980453655816,87.3494658510229,81.3185370417624,81.077970335824,85.8321981679382,83.7683630912904,84.4940877644524,80.9653246807727,82.4592107931655,81.1566420242825,82.0160148424321,82.6103478595475,82.0665383784478,83.4330094031623,84.4359078009338,84.3968079407077,82.1211477846983,82.8083574333754,83.2616304107711,84.0010970106266,82.2134847440947,82.7825475772366,82.577506691623,82.2815134628055,80.9655185485163
