"state","2020-01-01","2020-01-06","2020-01-13","2020-01-20","2020-01-27","2020-02-03","2020-02-10","2020-02-17","2020-02-24","2020-03-02","2020-03-09","2020-03-16","2020-03-23","2020-03-30","2020-04-06","2020-04-13","2020-04-20","2020-04-27","2020-05-04","2020-05-11","2020-05-18","2020-05-25","2020-06-01","2020-06-08","2020-06-15","2020-06-22","2020-06-29","2020-07-06","2020-07-13","2020-07-20","2020-07-27","2020-08-03","2020-08-10","2020-08-17","2020-08-24","2020-08-31","2020-09-07","2020-09-14","2020-09-21","2020-09-28","2020-10-05","2020-10-12","2020-10-19","2020-10-26","2020-11-02","2020-11-09","2020-11-16","2020-11-23","2020-11-30","2020-12-07","2020-12-14","2020-12-21","2020-12-28","2021-01-04","2021-01-11","2021-01-18","2021-01-25","2021-02-01","2021-02-08","2021-02-15","2021-02-22","2021-03-01","2021-03-08","2021-03-15","2021-03-22","2021-03-29","2021-04-05","2021-04-12","2021-04-19","2021-04-26","2021-05-03","2021-05-10","2021-05-17","2021-05-24","2021-05-31","2021-06-07","2021-06-14","2021-06-21","2021-06-28","2021-07-05","2021-07-12","2021-07-19","2021-07-26","2021-08-02","2021-08-09","2021-08-16","2021-08-23","2021-08-30","2021-09-06","2021-09-13","2021-09-20","2021-09-27","2021-10-04","2021-10-11","2021-10-18","2021-10-25","2021-11-01","2021-11-08","2021-11-15","2021-11-22","2021-11-29","2021-12-06","2021-12-13","2021-12-20","2021-12-27","2022-01-03","2022-01-10","2022-01-17","2022-01-24","2022-01-31","2022-02-07","2022-02-14","2022-02-21","2022-02-28","2022-03-07","2022-03-14","2022-03-21","2022-03-28","2022-04-04","2022-04-11","2022-04-18","2022-04-25","2022-05-02","2022-05-09","2022-05-16","2022-05-23","2022-05-30","2022-06-06","2022-06-13","2022-06-20","2022-06-27","2022-07-04","2022-07-11","2022-07-18","2022-07-25","2022-08-01","2022-08-08","2022-08-15","2022-08-22","2022-08-29","2022-09-05","2022-09-12","2022-09-19","2022-09-26","2022-10-03","2022-10-10","2022-10-17","2022-10-24","2022-10-31","2022-11-07","2022-11-14","2022-11-21","2022-11-28","2022-12-05","2022-12-12","2022-12-19","2022-12-26","2023-01-02","2023-01-09","2023-01-16","2023-01-23","2023-01-30","2023-02-06","2023-02-13","2023-02-20","2023-02-27","2023-03-06","2023-03-13","2023-03-20","2023-03-27","2023-04-03","2023-04-10","2023-04-17","2023-04-24","2023-05-01","2023-05-08","2023-05-15","2023-05-22","2023-05-29","2023-06-05","2023-06-12","2023-06-19","2023-06-26","2023-07-03","2023-07-10","2023-07-17","2023-07-24","2023-07-31","2023-08-07","2023-08-14","2023-08-21","2023-08-28","2023-09-04","2023-09-11","2023-09-18","2023-09-25","2023-10-02","2023-10-09","2023-10-16","2023-10-23","2023-10-30","2023-11-06","2023-11-13","2023-11-20","2023-11-27","2023-12-04","2023-12-11","2023-12-18","2023-12-25","2024-01-01","2024-01-08","2024-01-15","2024-01-22","2024-01-29","2024-02-05","2024-02-12","2024-02-19","2024-02-26","2024-03-04","2024-03-11","2024-03-18","2024-03-25","2024-04-01","2024-04-08","2024-04-15","2024-04-22","2024-04-29","2024-05-06","2024-05-13","2024-05-20","2024-05-27","2024-06-03","2024-06-10","2024-06-17","2024-06-24","2024-07-01","2024-07-08","2024-07-15","2024-07-22","2024-07-29","2024-08-05","2024-08-12","2024-08-19","2024-08-26","2024-09-02","2024-09-09","2024-09-16","2024-09-23","2024-09-30","2024-10-07","2024-10-14","2024-10-21","2024-10-28","2024-11-04","2024-11-11","2024-11-18","2024-11-25","2024-12-02","2024-12-09","2024-12-16","2024-12-23","2024-12-30","2025-01-06","2025-01-13","2025-01-20","2025-01-27","2025-02-03","2025-02-10","2025-02-17","2025-02-24","2025-03-03","2025-03-10","2025-03-17","2025-03-24","2025-03-31","2025-04-07","2025-04-14","2025-04-21","2025-04-28","2025-05-05","2025-05-12","2025-05-19","2025-05-26","2025-06-02","2025-06-09","2025-06-16","2025-06-23","2025-06-30","2025-07-07","2025-07-14","2025-07-21","2025-07-28","2025-08-04","2025-08-11","2025-08-18","2025-08-25"
"Rio Grande do Sul",2.56133541533656,3.30790413600664,3.50692130416589,4.21919737891845,4.83952752364126,3.3964025519019,4.07160068873469,3.87033734176587,3.01596154271854,2.58230701430346,4.8118651811383,2.63118842411356,2.94429841023579,2.63732567714779,3.52186623006314,3.20910655592253,3.16789450413885,2.66291231391903,3.80604699353798,3.00072300068785,4.83999046791505,3.28002725688425,4.09443815178266,4.23375603029718,5.05947199456819,4.46173906888337,4.8523262469963,3.68710792930213,3.59908035418606,3.2409975842337,2.60491128711979,2.77302904637115,1.92718915880879,2.88713939950917,5.01008265404024,8.1585017046463,2.54378933751432,3.26023371272467,3.837240578374,3.33750851904093,3.88340769124335,3.53652190352768,3.75402092652633,3.32086420980955,3.35163736410829,5.01798180261348,3.80796524535255,2.41104870031376,3.39858544451737,2.84025813340579,2.13730892602254,3.29539241637896,5.13435745733855,4.67027583295363,3.31945079432968,4.38271641405277,3.25358697908321,2.51512040961525,5.68795974116346,5.31951640676294,7.23265030360458,4.46511088132521,3.2583962111808,3.10422239119239,3.65619617248132,4.71348047683622,4.39735757017518,2.97474561463769,6.23512016271207,3.69622800845911,2.75450534451857,3.15725444027524,3.77672807296904,3.40346753445508,4.72516915169823,3.13476780842408,3.30465704671958,4.86028058278229,3.39198928259275,3.21968119215257,3.5614846079825,11.6891021301363,4.11943413996573,6.54161076903175,3.71519071703978,3.00809461358919,2.5260053281231,2.30564527363217,3.25831107292913,5.98438344278295,3.5974184020068,3.82262311078422,7.29742704298855,5.02865031708641,3.45402664938157,2.44059019569854,4.54489473462498,6.00979052934372,4.42896465938196,4.96119133339126,4.45388220256929,2.85132571044591,3.3250857118951,3.86028522660517,2.63561398012916,2.29695350254891,3.43826932066288,3.1949664992243,2.35992026385245,3.3346156475961,3.3462352667255,3.57746288878689,2.50691454526334,2.78396582434842,2.21672774822518,3.2234617918519,4.24805258805321,3.1527623186017,2.68816717274624,2.48524354011144,1.9623421840317,2.84956436301109,3.91258162993522,2.6289907983315,3.68930843088887,3.83583454184238,4.29057133866616,3.84812134495888,2.91021289177966,3.35725427427027,4.41307619847761,3.42912495939982,4.21430555215032,4.6129685756678,3.88358723515893,2.31281578040584,2.02092484874806,4.10635019191758,3.77044181473016,7.01382885581758,4.85759975706727,6.77533879385754,3.99591162608289,2.66483656205641,2.49228860431547,5.33206111291061,4.1650754158815,6.19363382861953,3.35930257425843,5.0355675082789,4.45937044628382,3.56674246358624,4.32277382541411,4.29068786903464,4.70431193559027,6.31298527184774,2.33679639320787,2.94419001993398,3.87600948652081,3.39424703841724,4.28028105970038,3.02361086683979,4.61030034555798,2.72411926508737,2.7377617668285,2.27829601651146,2.39206536251214,3.05293989159037,3.34540734792419,4.96793553380683,3.42655221857253,3.57835022046396,4.45975283416359,3.38530721129364,3.76794037510909,2.55503656908006,3.20086004238318,3.71929411458722,4.23631726408387,3.14791575741622,3.45675575952382,3.15588212271784,3.23055140087482,5.06639871500057,2.61183257869593,2.48575199150578,5.90623975013686,9.60675570089151,3.72238982594952,2.53935078526937,2.6749760543665,4.67824497070025,3.08185678200585,2.00149835139611,3.02129286901392,3.0228604290183,5.37753186907087,3.38137576154019,2.18292503141109,2.59635159970454,3.47046632645322,3.24784471627846,4.2274203666928,2.61688169068404,3.07520564329731,3.37751870377903,4.25394694389796,4.218129574831,3.08727435804886,2.42250592412953,3.47549914774159,3.27804222853327,4.37356136273461,4.18676842835533,3.68194067315188,2.22068606362709,4.53991985635789,3.84264295587895,3.32636423843866,3.10778731796214,3.29515719829669,3.5201379568832,3.23876241758599,4.60382301837754,2.46353738345048,3.06312533989654,3.69329332642148,2.71668182168013,3.80239210798739,4.08641487042446,2.80617168476873,3.87905263186963,3.42121442878432,4.67336060021745,3.30004889377161,2.8429473263652,4.01674115326201,2.14391623977668,4.9296655546995,2.47865799944786,1.8304966607784,2.47662754679333,2.69509621573641,3.51079354203011,3.51645659636012,7.4139579276553,6.46967090496979,5.10658109620853,4.00742298137012,3.39707360409274,4.3096967671964,5.37973754735332,5.30653131306031,5.01423808911228,3.48242051620519,2.70106917718063,6.50125775254037,2.24185893469293,3.08960598024317,3.29898161170956,2.93707403176688,2.8561467499398,5.06828781795187,2.2081758534217,4.51091270230953,5.08276184815834,5.47873942327072,2.94982535161257,2.91453204004341,2.56385283895058,3.95460733587255,4.81876501751531,5.17358184456544,3.63423124994101,2.80547584558871,3.42914878956724,3.83285948264604,3.4336208364189,2.68500266913702,4.00069258427744,3.09766150397661,3.47798475753806,3.54169630251196,3.11026194274341,3.88632850566039,2.62171520168407,1.96412780812078,2.50672098430807,6.34721591505224,4.57857305876549,8.91973634150612,5.51059073088924,4.99627618101732,3.65059253552341,2.97292743432865,2.59835161031951
"Roraima",1.52290351738024,2.14894989729121,1.15969241120729,1.62027525533685,1.60113417387357,1.47085992995073,1.41243855863708,1.62607229577416,1.46062030913131,1.52377833015024,1.53934870955035,1.54961851316217,1.20150138943172,1.32086778303172,1.31922619753149,1.51310985440571,1.36742824471987,1.2911680095393,1.42747813373121,1.66867860638764,1.08941021055472,1.5297319727488,1.73100092630744,1.68541832224404,1.93265509082305,1.81003891082967,1.89994362065913,1.8797763387459,1.78521508827997,2.09508971944778,1.92362452010575,1.46714926300718,1.50692139155454,1.85870732413295,2.15419104737459,1.71835998362804,1.82402611894761,1.67098862133277,1.43081855184951,1.62136222613685,1.34061325187317,1.57257921785218,1.29410436020505,1.61037757690023,1.21636984775691,1.4358648603648,1.1198519848235,1.67147671073971,1.6961846434545,1.22164270762755,2.59341359739088,1.7209392112386,1.83299843230016,1.50794854064153,2.63343727772708,1.88998521643307,1.77253781639036,1.43228261102298,1.51107833839986,1.81267351757777,1.69237528013133,1.50850444132189,1.52159971797949,1.29805463111713,1.04702927483866,1.93474379535925,1.27595435486138,1.36655223015051,1.23216548524755,1.26273694713387,1.33765355145352,1.69341930474341,1.48363287212906,1.47867598704898,1.35826959304648,1.17815908850179,1.28858067081476,1.36751385097792,1.69308619481382,1.70375744215012,1.76078342473083,1.69628979375881,1.61593116451507,1.88969581804875,2.0548013941013,1.69720599842366,1.6404959862937,1.52457504607247,1.85908100699169,1.78081191924845,1.70770674218361,1.44335680458965,1.43083453538765,1.34054475037544,1.14139480163039,1.31901980027636,1.09528183871201,1.28576397039475,1.20713751098692,1.50687258537661,1.60571760490389,2.56126286757587,1.33566093413825,1.74888325156031,1.43270376246673,1.4154561174685,1.54920210513607,1.99456082633428,1.4379028191358,1.48984522597104,1.50066243461064,1.56337345531854,1.91515211808707,1.60008557544537,1.37173501282383,1.30974334525845,1.63787449725601,1.25928576950056,2.04493443318427,1.33956902452974,1.16617311657143,1.3422025305148,1.22537054907844,1.34513458011403,1.336159371485,1.69616157299868,1.16860954040398,1.23360465341286,1.48672329800198,1.51273613434855,1.62173950158734,1.50106867600045,1.66543378292129,1.78194324946609,1.81198809248789,1.41134815845338,1.58933820000668,2.10994890641724,1.97548903253395,1.43176731535541,1.70535244593751,1.54531932826471,1.44008621874232,1.55349057069081,1.27747360191054,1.56038274754165,1.18998094320336,1.93229050452624,1.06306536814149,1.19575309282625,1.74830946014816,1.17173224395995,1.45228816446552,1.17216642848771,1.51689019118715,2.52598306831646,1.78438189156401,2.23752896603231,1.58799781656722,1.31565504168643,2.01771869191344,1.4732810085079,1.72960659090957,2.148726249272,1.69699087690071,1.62497948259527,1.21336604954846,1.16579839463701,1.18740478601182,1.67243399047356,1.63296505410206,1.3837770511324,1.26219753356517,1.18203193711669,1.33005008545616,1.48445465606189,1.37408122213492,1.50529444579979,1.57056170177909,1.53860638049798,1.54447759420295,1.39642316129137,1.06183916027132,1.64530623067632,1.8861778925129,1.86863482670728,1.93721140882125,1.75768102065889,1.62990941897497,1.6597004184757,1.90799473205001,1.93380658041069,1.55428102333023,1.9263406074979,1.57588914009143,1.61713525265886,1.49220775484593,1.51162903579719,1.3291718557213,1.24578409521982,1.26245784062051,1.07186469585357,1.31220721718007,1.21169092502901,1.07805689435538,1.49799611652535,1.46668542667499,1.17058611621358,1.20624146414214,1.17807169331006,1.61995518593096,1.87378575885933,1.74275778453175,1.56276933636953,1.45705641565644,1.67186019379163,1.63350064863369,1.43773609615818,1.60228420873202,1.51585108172539,1.36753310301663,1.45111397826612,1.37888258560952,1.55737208715594,1.30741987440734,1.48824824752913,1.55641271311268,1.46864697062521,1.73481669426739,1.6083814378252,1.48518334166627,1.48301834095673,1.53699661762021,1.90045032349327,1.42498025998011,1.68141984342851,1.86330419770105,2.01096604321035,1.47661636485213,1.59601861125141,1.98329185846664,1.71026390307554,1.65344130996764,1.6106547211973,1.65801351197886,1.9611757921045,1.49255156396909,1.42543748923478,1.36410726866218,1.39615983496483,1.23110002226003,1.72979895413339,1.31252474500438,1.20152578039245,1.18990837126927,1.09357145443673,1.53139787578164,1.76654087421895,1.61919255553465,2.53951873388713,1.80671750265041,1.66464185815468,1.43395258666209,1.43887942317403,1.56628674048826,1.52257979386961,1.694706520181,1.46228808448428,1.26307478777165,1.21843805286761,1.35251914088985,1.53851301713085,1.9814124994698,1.20376533689333,1.53108352439182,1.17186931112269,1.40768745827826,1.27998289774438,1.24806794356122,1.19196189106644,1.21433854812183,1.38907337917189,1.26348092407594,1.42143767468623,1.73263115017235,1.74434290098094,1.69596579868039,1.66456800539397,1.71783667914212,1.79156751243657,1.41086247737245,1.76867380828833,1.33805747910203,2.15584254966177,1.61901037165659,1.57751670333984
"Pará",3.69238249467767,3.34446784659484,2.15157435264012,2.97927621741578,1.9545815203254,2.6440189282593,3.83423756077881,3.1211057681933,3.80143508820871,2.50381211520863,2.87356351859751,3.01371824799893,2.9606312107102,2.79934741079155,1.93423419186294,2.65278381092666,2.55441504170718,2.52663611192317,1.81138217489383,2.39817898199425,2.39376304172898,2.11656365032134,1.77519682010085,2.35544784295421,1.79397953758928,1.71920816545055,1.65448172929477,2.03026302515914,1.74880370586026,1.80419787339507,1.74539782589831,2.10949045794492,2.18512066500105,1.94567621812705,1.81295664950046,1.86480555394739,1.51905067701094,1.60754892766141,1.52891158798114,1.95494079477016,1.95080742439692,2.17723813715576,1.95993197570006,2.69006756633317,2.05283597840673,2.29001064610813,2.22418122132196,2.18972443598539,2.43420224024748,2.22312127378205,2.9834083742166,2.10506600202523,2.15163594775918,2.28359464455272,2.53944928006497,2.61875134828844,2.80365981220741,2.51488771808109,2.31626188881261,3.94392076936286,1.98688766504314,2.80948908043415,1.85106029290484,2.0442327779766,3.18029703401455,2.42797233369427,1.57943869711767,4.4578392670797,2.63313802331554,1.8289858180861,2.95410560285223,2.25754632732636,2.47497169620996,2.76713628218887,1.87967464184133,1.80356292792306,1.5874991182532,1.49385068690907,2.04661210361087,2.04147927883072,2.16730738089515,2.30272854667061,1.74528558229561,2.04063321214849,2.32326701597785,1.26873488529164,1.40682542807109,1.78147459755068,2.66894966572285,2.2203818103753,1.7531817513223,1.92392621089706,3.42705312343576,1.66359353865156,1.62155828715711,2.12734022651047,1.89659849289288,2.58821324616697,1.57480242666286,2.17769411657379,3.66666500381519,3.40589588811785,3.05058568724864,2.24994924861769,3.11066020953165,2.18709275946043,2.10865004470947,2.49518236759957,2.4021126881114,3.50543836702506,3.2097193543356,2.67827735997911,2.77076699584943,2.76552870050051,2.6147084022619,2.75219418701425,2.21562000760945,2.33370948583901,4.62007889170789,2.66612701212926,2.45748952026728,2.25344922027092,2.63255999739161,2.15870816293675,2.19056705462442,2.01488743262755,1.89417539414341,2.07285180248406,2.25873310548319,1.75058311997205,1.98594254140704,2.18675108669566,1.84876198597964,1.66724408241956,1.74668419055775,1.8477181375679,1.48813855933635,1.88460473627848,2.13017864323198,1.80228583508784,1.44926477289524,1.66813687231723,2.36312464116347,2.55713406946137,2.09170187324224,3.03606108265211,2.51702466523002,3.64294775427181,1.66334741192434,2.22910846382582,2.26539684387044,1.86888246996027,2.48430005608491,2.60411881822272,2.69504767008626,2.92466848046777,2.35690511112839,2.4291621060669,4.04505957970426,2.25655994285532,2.38024964850177,2.79044126935416,2.2831114781675,3.15515245292639,2.31657479880513,2.522592091102,1.76930379859092,1.94919903554073,2.8022524968226,2.43264093757275,2.89299847361112,1.82787677118391,1.54519127386274,2.24804018263773,1.57289930827094,1.84073802403041,2.50406754207978,3.56093498699343,1.50450764463978,2.01270220411561,1.71073241483456,2.49428618441528,1.78888727733631,2.20010767648009,2.6174163972933,3.11490464603996,2.16490287656651,1.71060461062928,2.687783785721,2.07718926062777,2.10668174520254,2.15217955577166,1.85762320030233,2.23947385197312,2.51539717580891,2.83649603542722,2.17341803861278,2.62603192457748,1.37499699664518,2.3251048154924,1.57375684510812,1.96601496123591,2.5686754208068,2.7673022612352,2.5236332517374,2.13706122068074,2.7106381589652,2.61858799090156,2.41169666627637,2.30301527910704,2.7816499808807,3.25772643869214,2.31509883026511,3.34511911519284,2.64947552414414,3.68724322946634,3.15478566702002,3.92706629649594,3.25403746486733,2.68895936417037,2.85345759477816,3.0873218544698,3.60384958476507,2.53838196725967,2.66513965384419,3.44084129946995,2.59432569682616,2.05807627734613,2.20246620821339,2.2343669577697,2.5704453185972,1.31708637536965,1.66791657755552,1.74047507438671,1.96066617878257,1.53700102654056,2.92822965223103,2.11658933312891,1.61921588127093,1.82050680212987,1.64905291153672,1.30384000221395,2.19568256210625,2.41894366781375,1.57540472798431,4.00169827862626,2.5111261413493,1.47594455277839,1.53318878677039,1.58010573343425,2.63965689730482,3.93546574267365,2.03873999357858,1.63962935825947,1.94615790506186,3.41452899414983,2.30999002363582,2.03020926991428,2.34506328529735,2.60594187174912,2.43048332855216,1.86092836165068,1.80434472344395,3.46214200098534,2.30109320614896,3.06993371285972,2.0387895422199,2.88538685143964,3.16070875366987,3.2172162432531,3.42344441914551,3.07191427660143,2.71990015627329,2.47223797346565,2.38558930253461,2.1884168054535,2.43561442481523,2.75121046042026,1.64274477108242,1.79835141748058,2.29016827524361,2.0305047998482,1.74164491973308,2.74066903431082,2.00396513421308,2.48964811368512,2.5638342578959,1.85729379586939,3.23620011601283,3.00969052713885,1.57137310340608,1.87076975662516,1.66064850604947,2.08669566775313,2.36860661725256,3.49138046293984
"Acre",6.87094716076712,5.71286427043292,6.06252799913721,5.6454502269729,5.79298107865449,6.50905385504593,5.28501396073382,8.14219209715772,6.31471913443965,4.57624455000921,4.5920702775099,5.57588455228413,4.94050210887946,5.57549011646682,4.4801257032517,5.50184719969264,6.0892280273508,5.75552691258163,2.12545577343338,2.73215700838227,2.46363465939194,2.38364799100935,2.71549033677749,4.14594038911732,2.10546989899458,3.14936870675477,4.82926886775016,2.4531187268247,2.0330194119662,1.35830387163096,6.99270263403806,6.24469259300003,3.76082257302999,5.15687310954679,5.33151049885108,3.43690608002993,2.05438884959086,5.90763547582534,3.73683509791388,5.58633983857203,6.26646946163239,7.42281832278353,2.45177550013838,5.06848199467829,3.09720205676484,3.92884125799919,5.57450292025569,6.09117587440498,5.66530977902564,4.12265263758927,5.57877086281391,5.07206765138271,5.69523470081007,7.19054111925144,5.72808731103792,3.87530791026489,5.62097702784721,5.61130274747513,4.57390751267714,6.13364294707307,2.77811601191718,5.35388548838227,5.82426571857031,3.76839222777953,6.26597244079279,2.37373767381898,5.30871178780889,1.92612486904107,3.43198513907522,3.86463527441355,5.38265350666302,2.75087958665231,3.97894613995246,3.66915539068257,5.19861480829289,7.21267267492597,5.01441660425589,4.87828347377627,4.58700347332507,4.48215878169624,5.30643830142857,8.3712915243289,9.13402741670719,8.2255093569674,3.29777864675747,2.59741002742857,3.92159571407352,4.05046407017948,7.4710525445678,2.88209400803085,4.48387433994274,2.96186503402844,7.14610909996791,6.52756996084241,2.28664940681052,4.21408424342169,5.24683219197168,5.95743877977009,4.80560282805536,5.84449326633801,4.71699713867018,5.4855922473232,5.69783259518324,5.1597762775818,7.58313082105519,5.8291987658539,6.71712555005712,5.16530942806644,3.57817525947419,6.90399830836253,6.24508797587811,5.04978202329539,7.21768930164466,5.91899540090363,5.54431139645729,3.81109072772982,2.96745074814908,3.737385374608,4.34490584004438,2.15036824826449,4.93867127343124,2.05549703325544,4.21000401377402,2.45419560457566,3.95733850155503,5.90022002708234,3.61279701095348,3.48840048177563,1.77527390637444,2.02025319865276,6.53737124336356,7.43327212058115,7.80735842827786,2.77383983769022,3.59000336412914,5.73500722919522,5.53943598937283,5.78983161386604,4.39234937896234,3.78452858415622,4.20530029363892,6.68766209906139,6.21978249816612,5.90497569006128,3.52326024708459,3.99545230592118,2.91804370536222,3.18988991224595,4.06544618170073,5.35221155545142,5.04327268507874,2.98057594070047,6.39674254010466,6.27604769646322,6.23744383753311,5.72726279676264,3.94860099214015,4.83263647120913,2.90774618581771,5.89143774391488,7.19111671130303,5.88432758735166,5.1145397306205,5.70938081604653,6.20987268096035,7.13060627345183,6.11861428407624,5.7811360678847,2.55864785591651,4.16804744775131,2.94369506571395,1.81860841582673,2.18477351523306,5.36963488225633,4.68220956337656,1.95769303119464,4.26088858069615,5.64750038601985,7.2910337434893,7.15664410073064,4.82339455405706,4.76979372251161,4.78996452158709,1.72847907663328,7.54352363942675,8.41627998457869,8.0474699384572,6.78040512568191,7.31034684148146,7.00883926112951,6.6793554978849,8.62881216030676,5.63877922354393,6.21912550430192,3.29620883357894,6.07170672511481,5.16792940906061,2.67181734040111,2.86124147423097,2.18076153745047,4.44308244878916,4.64613329322593,7.05683273107323,6.79500077644874,7.36552787124697,5.75335294077146,6.63170160130665,7.088454534431,6.71907762747036,6.29295678916928,6.14846322407504,6.39764819098908,7.64575613641761,5.42273346312995,5.94871663407931,7.07562866951655,5.48479240953619,7.66275871566088,4.56134765720235,5.99585492226243,6.03720198413921,4.88513467436415,3.49960723785245,5.88157197737992,2.81623128008302,2.56999566094279,2.46360178209817,4.99507532018343,2.8067867360179,2.02683971614899,4.62355777195522,4.95772937393497,4.89846421522616,7.11478679443585,2.39522605398657,3.52596824829412,7.41917193779172,7.91638876341362,6.93311119432313,4.5679932019802,5.93427138961249,3.17502882080501,2.46661064809966,8.08162705875137,8.14367703205449,8.31244978197074,7.93705048916023,1.97077790752804,3.12345870622484,2.4025555600516,2.893979035094,5.04568906652668,5.84111786505937,4.60368660121288,3.44022592481948,6.71215122803129,7.03253479197904,5.30943677075968,6.93164256762091,5.5684492778734,5.25299823212502,4.05113884920992,6.2475218938227,6.28619928487847,5.00344403937521,4.8741782889893,5.52438633407755,3.24889542645345,5.9702976842308,6.06069875568138,4.55486624757835,5.38304104939468,6.88737662126221,3.31583322973864,6.10178268633669,3.27284138168497,3.79362261785824,2.51880676438838,3.85990543691747,2.64015096257916,3.12515671562939,2.06105548366594,4.22855692266922,7.1184379667581,5.87010534483142,3.91700481674046,6.83229850543301,7.36523031020021,7.19293160334925,8.02427333844132,7.85468875110783,6.07664302273917,4.42060775333569,8.04884752651854,4.68493096099868,8.43241960364142
"Amapá",2.12617462216944,2.29300672025661,1.26245556608243,1.14858084731961,1.0761999686559,1.28653657510414,1.44505830433058,1.55494534210388,1.32681184575178,1.98262854984828,1.62436070353348,1.67145352728866,2.59109102976248,1.84567853975,1.52158334882116,1.25567432170576,1.27290933917028,2.09941698058545,1.37314531176233,2.08677628617849,1.82254592330806,1.90274374825614,2.41941474436726,2.03644478641929,2.31462017300213,2.48871199882302,2.35672486642873,2.61079053207461,2.53884925210451,2.42305321031969,2.46185964876574,2.01583150306844,1.39669441140216,1.48924475328276,2.4437191688743,1.96924990403233,2.17353069806938,1.41674045203388,1.23815707982697,1.6047739301409,1.34497579827319,1.7364221724911,1.08422288637971,1.61099479509437,1.88904968700054,1.3693391985528,1.33501552301411,3.21496270260702,1.95028900853349,1.92315710257299,3.10200629125718,2.0259183001074,1.69946942319535,1.58716712531096,2.11628364578784,2.03036468517706,2.57437597495922,2.46035861179202,2.40752430633482,4.57210766454661,1.40172983548656,1.97678660260471,1.76421849229074,1.21534400647718,2.62180765617955,1.71158801151852,2.37990039229146,2.66489360051125,1.27516341851118,1.32875178812947,1.89406080719847,1.80187806234103,2.77090614626867,1.79565355940635,1.91372261383025,1.54473989498541,1.61340479327531,1.8610581482913,1.78159265143037,2.27253305936699,1.93733831468823,1.46647574936134,1.24719653218429,2.01713235630012,2.68467404087138,1.86101527934736,1.4629354970549,1.3674959001087,2.35944763523205,1.99636020423463,1.74650292761824,1.5739042181406,1.44538951068191,1.3238047655078,1.15558830699565,1.68794563344794,1.32128080620776,1.50142789824902,1.42817618881447,1.52395529974074,3.99269932891024,4.45019644782657,2.46929008373316,3.52664068569555,2.36698888597034,2.31103889295527,2.18797359111146,2.67348966341828,1.59493214743478,1.31404556151996,1.44404296894745,3.21934471367309,2.71985743109978,1.71304314871999,1.91591486822251,1.28546494134465,3.00394802606871,2.56146756462429,2.70586797268001,1.28306945263722,1.97301810227072,1.17173065951646,1.28213876522846,1.92743248475511,1.73882595204419,1.24215216962447,1.43859654874782,1.52775604631096,1.64552923364422,1.80224890837265,1.66978024257883,2.12171115934479,2.1600859150383,1.87921002093803,2.43876524247985,1.43282230645727,1.77296554672052,2.2909887918034,2.59831317858173,1.48129714448506,1.19856601521589,1.51955077070627,1.4266588791557,1.90716846932042,1.31444583027999,2.07101839669743,2.20184850791473,1.71339993940871,1.10668130345473,2.02258939390103,2.30959295189899,1.28764728976579,3.0422390002765,1.86346980010007,3.08926076375673,2.7324872559889,1.90952380596974,2.45217596176495,3.05806901094583,2.50159539149661,2.01638224208824,2.05931999668571,3.0237191547765,3.28854900956401,1.70719375570862,3.09422739889804,2.48440071070417,1.28986635760985,1.66412811002869,3.59761184885882,4.28593537427377,1.2970213337221,1.14230432668334,1.27144216849444,1.729411083719,2.00828451053943,1.60990469993765,1.6904797721847,1.80979090842648,1.43828309199331,1.68625151987648,1.63982722774056,1.63275777923395,1.92412028302811,1.68034539607741,1.64553651750458,2.23013874808207,2.17625773076439,2.05161809822541,1.80229281984254,1.94223994596651,1.75414870244376,1.70545334845596,2.13740995655889,1.67015297121637,1.50804016851737,1.39080486337097,1.49417295021547,1.31052400656122,1.44675335775498,1.25186480350376,1.72093051511555,2.36126288617373,1.61467318998854,1.30416988487323,2.2419289091359,2.47216823283683,1.39092249998642,1.30173786333135,1.1421949039088,1.60510602500868,2.63729399726504,2.45901158038627,2.14251648417171,1.82628429404944,1.36270902369086,1.19126566497929,1.88869991065553,1.21917611175442,1.53368995105751,1.50801957369344,1.71035863344961,1.29732083879396,1.20850666314672,1.86525119659076,1.83452942399752,2.3561808801339,2.23221878186022,1.6086060976143,2.1979012686767,1.73339075479448,1.94081236752171,1.69307324210062,2.12855438169238,1.65414908411093,2.19344935012407,1.94767627558106,2.365201949086,1.7940868067692,2.20340523907363,2.33287307490473,1.77608202900699,1.91833711577498,1.93409315942484,1.68213196373381,1.80725266474374,1.75177279960048,1.53003311749571,1.23723310367908,1.12298009607856,1.60450326335109,1.8710871502973,1.68888069729381,1.30231604467514,1.15383480695958,1.09388419560024,1.15880199791729,2.30820209984947,2.22628910743919,2.45393454115336,2.17447126380652,1.9790168400877,1.02921092485542,1.17085664267372,1.72073845833725,2.31681455884661,2.48928277487587,0.964635501490369,1.73606431163369,1.67177111564463,1.357448303428,1.30230968585913,2.81077454253013,1.94914886521997,2.01007412679447,1.50250093290278,1.50769459584238,3.73619167947868,1.37612103527377,1.62634443200153,1.69653826075805,1.61174180443489,1.50609991910788,2.11641377198277,2.1149306583602,2.00924214862642,1.57044475567267,1.85406906862683,2.29978296623467,1.86614410625481,1.38805802169547,1.94287613163824,1.67559874674795,1.87170592005949,2.07561231696087,1.84526918936467
